id;host_id;host_name;neighbourhood_cleansed;property_type;price;availability_365;number_of_reviews;review_scores_rating
34384542;205499549;Holidu;Santa Margalida;Entire villa;148;355;14;4,79
34041508;257046925;Orly;Marratxí;Private room in rental unit;200;90;0;4,755796274852763
34079529;178619007;Filippo;Sóller;Entire villa;150;75;24;4,67
34103558;31606097;Antonio;Santanyí;Entire rental unit;45;44;67;4,6
34105443;173328477;Gemma;Pollença;Entire villa;543;41;0;4,616285714285714
34106075;228837949;Simone;Capdepera;Entire rental unit;78;346;74;4,72
34133166;205499549;Holidu;Alcúdia;Entire villa;163;362;1;5
34144790;244984049;Juana;Ses Salines;Entire rental unit;205;0;19;5
34147888;49330074;Michael;Son Servera;Entire rental unit;106;225;70;4,81
34643153;41449191;Juanse;Llucmajor;Entire home;118;344;87;4,66
34647119;62440415;Fritz;Porreres;Entire home;120;330;43;4,93
34648428;261393675;Maria;Santa Margalida;Entire villa;50;70;126;4,66
34648738;32139587;Anna;Bunyola;Entire home;295;0;21;4,67
34660079;134700890;Angela;Palma de Mallorca;Entire rental unit;136;252;109;4,78
34663858;113372965;Mallorca Collection;Capdepera;Entire villa;197;332;0;4,918333333333334
34664006;80839530;Homerti;Selva;Entire villa;402;61;0;4,54368580060423
34669919;156144596;Mallorca Villa Selection;Manacor;Entire townhouse;90;251;31;4,55
34161952;9281612;Ruth;Inca;Entire townhouse;180;1;16;4,94
34393767;259642627;Jaume;Felanitx;Entire cottage;550;267;3;5
34406554;31606097;Antonio;Santanyí;Entire rental unit;45;44;57;4,74
34410674;47877266;Marlena;Pollença;Entire condo;229;0;21;4,95
34412739;65949984;Bauló Mar;Santa Margalida;Entire condo;181;219;38;4,84
34428169;175116156;Juliane;Sant Llorenç des Cardassar;Entire rental unit;85;54;11;4,91
34431992;20463335;Kim;Llucmajor;Entire home;295;173;0;4,701822072906424
34432886;75223888;Juan;Muro;Entire home;300;267;12;4,92
34450890;61691582;Verónica;Santanyí;Entire rental unit;130;337;13;4,46
34454473;226456775;Natalia;Manacor;Room in boutique hotel;49;342;86;4,81
34456181;45459177;Luis;Artà;Entire rental unit;150;356;2;4,5
34675224;106866016;BeBreeze;Alcúdia;Entire rental unit;230;236;25;4,64
34675232;106866016;BeBreeze;Alcúdia;Entire rental unit;230;229;8;4,25
34675235;106866016;BeBreeze;Alcúdia;Entire rental unit;230;197;9;4,33
34675238;106866016;BeBreeze;Alcúdia;Entire rental unit;230;188;6;3,67
34678346;122491844;Sealand Villas;Pollença;Entire villa;155;166;15;4,2
34707481;205499549;Holidu;Artà;Entire villa;131;329;28;4,75
34163569;80636743;Foravila;Ariany;Entire home;129;108;23;4,74
34167751;23240977;Mati;Palma de Mallorca;Entire townhouse;81;100;139;4,85
34179078;253569172;Barbara;Pollença;Entire home;113;293;29;4,34
34456703;31606097;Antonio;Santanyí;Entire rental unit;45;44;69;4,72
34458904;2250502;Yosune;Pollença;Entire rental unit;136;289;3;5
34459044;80839530;Homerti;Porreres;Entire villa;234;149;15;4,73
34459061;226456775;Natalia;Manacor;Room in boutique hotel;49;338;105;4,83
34462061;260146421;Miguel;Palma de Mallorca;Entire home;210;106;66;4,94
34463620;31606097;Antonio;Santanyí;Entire rental unit;45;44;65;4,65
34475079;133518187;Jasmina;Santanyí;Entire rental unit;156;197;10;4,7
34475080;133518187;Jasmina;Santanyí;Entire rental unit;139;199;16;4,44
34190959;78049181;Maribel;Palma de Mallorca;Entire home;550;236;37;4,89
34191444;65697804;Ideal Property Mallorca;Alcúdia;Entire rental unit;89;275;5;4,4
34709163;10165571;Toni;Campos;Entire home;242;0;12;4,92
34728089;33577353;Karin Maria;Pollença;Entire cottage;229;0;3;5
34728804;238654973;Carmen;Alcúdia;Entire rental unit;150;270;55;4,87
34740295;122491844;Sealand Villas;Santa Margalida;Entire villa;118;188;24;4,13
34760437;106866016;BeBreeze;Pollença;Entire rental unit;156;352;67;4,55
34760440;106866016;BeBreeze;Pollença;Entire rental unit;142;238;36;4,47
34762067;106866016;BeBreeze;Alcúdia;Entire townhouse;203;63;14;4,57
34192980;80839530;Homerti;Santanyí;Entire villa;367;235;4;4,75
34193679;251737281;Claudio;Santa Margalida;Private room in rental unit;55;301;106;4,59
34196709;80839530;Homerti;Sóller;Entire villa;220;356;5;4
34197930;80839530;Homerti;Mancor de la Vall;Entire home;228;142;38;4,63
34198034;80839530;Homerti;Alcúdia;Entire rental unit;325;283;3;4
34212073;18414347;Xavi;Calvià;Entire condo;50;67;7;4,14
34475084;133518187;Jasmina;Santanyí;Entire rental unit;124;148;18;4,67
34490772;260338013;Isabel;Manacor;Entire chalet;180;245;27;5
34492294;117277192;Pep;Pollença;Entire rental unit;175;173;19;4,89
34500256;136324784;Lloguer I Vacances;Son Servera;Entire rental unit;144;137;15;4,27
34507559;260445412;Nagore;Algaida;Entire cottage;250;195;13;4,92
34518096;226456775;Natalia;Manacor;Room in boutique hotel;49;327;76;4,76
34518122;226456775;Natalia;Manacor;Room in boutique hotel;49;343;106;4,91
34523051;80636743;Foravila;Sa Pobla;Entire townhouse;131;146;39;4,79
34524300;107863893;Lucy;Alcúdia;Entire rental unit;90;40;41;4,63
34216829;108518817;Miguel;Sóller;Entire home;335;181;50;4,84
34218073;138103165;Joan;Son Servera;Entire rental unit;125;211;17;4,94
34762072;106866016;BeBreeze;Alcúdia;Entire townhouse;203;63;5;4
34763458;261114282;Raymond Hunt;Ariany;Entire townhouse;215;339;24;4,92
34768681;106866016;BeBreeze;Selva;Entire villa;128;119;9;4,89
34770430;235652935;Natalia;Manacor;Room in boutique hotel;172;162;27;4,89
34772756;204472946;Zahara;Artà;Entire home;113;323;10;5
34773129;235652935;Natalia;Manacor;Room in boutique hotel;143;176;34;4,74
34773824;95987411;Js Villas;Pollença;Entire rental unit;202;156;16;4,94
34525010;95987411;Js Villas;Pollença;Entire rental unit;90;228;8;4,25
34533748;76875955;Team FiveStarsHome;Campos;Entire cottage;591;275;3;5
34537074;104655996;Cristina;Santa Margalida;Entire home;101;316;98;4,91
34554811;80839530;Homerti;Lloseta;Entire villa;301;200;23;4,13
34558384;131594018;Mallorca Holiday Properties;Santa Margalida;Entire villa;196;148;0;4,697931034482758
34559715;65697804;Ideal Property Mallorca;Alcúdia;Entire rental unit;85;322;16;4,63
35555950;267516830;Eucalyptus Home;Son Servera;Entire cottage;510;72;7;5
34780380;122491844;Sealand Villas;Selva;Entire villa;210;176;10;4,6
34799823;205499549;Holidu;Capdepera;Entire villa;71;336;16;4,81
34807248;36937646;Romy;Son Servera;Entire rental unit;67;178;54;4,76
34808078;24394217;Doris;Felanitx;Entire villa;241;130;1;5
34808623;262428939;Tomeu;Santa Margalida;Entire rental unit;180;259;58;5
34850125;85505452;Sonia;Santa Margalida;Entire home;100;358;62;4,58
34850421;174719045;Mario;Palma de Mallorca;Private room in rental unit;23;12;25;4,52
34895244;131594018;Mallorca Holiday Properties;Alcúdia;Entire villa;451;30;8;4,88
35557885;100507004;Mar;Sóller;Entire rental unit;132;185;97;4,64
35564157;267516830;Eucalyptus Home;Son Servera;Entire cottage;150;147;2;4
35565267;267516830;Eucalyptus Home;Manacor;Entire cottage;430;99;16;4,63
34987747;263599263;Maria Luisa;Alcúdia;Entire villa;149;1;33;4,48
34990676;108518817;Miguel;Sóller;Entire home;600;282;43;4,86
34995361;80839530;Homerti;Santanyí;Entire villa;342;149;13;4,69
34996039;30151469;Viola;Sóller;Entire home;179;330;62;4,92
34997436;263666551;Beatrice;Santanyí;Entire villa;114;283;43;4,72
34998069;17613388;Miquel Angel;Santa Margalida;Entire chalet;140;270;9;5
35024008;205499549;Holidu;Manacor;Entire home;329;365;1;4
35025421;33832726;Jörg;Capdepera;Entire rental unit;110;226;52;4,92
35027761;205499549;Holidu;Felanitx;Entire home;90;364;11;4,73
35566209;267516830;Eucalyptus Home;Manacor;Entire cottage;230;92;14;4,86
35569989;267614095;Ingo;Santanyí;Entire bungalow;129;286;13;4,54
34900929;3802281;Maximilian;Pollença;Entire villa;360;309;10;5
34918643;263156362;Benjamin;Santanyí;Entire cottage;135;163;11;4,73
34920485;4985887;Mallorca House Rent;Santanyí;Entire rental unit;130;234;32;4,41
34923823;127513857;Carpe Diem;Palma de Mallorca;Entire rental unit;92;104;71;4,7
34965044;99613016;Toni;Manacor;Entire rental unit;100;250;12;5
34965892;4985887;Mallorca House Rent;Felanitx;Entire rental unit;170;200;9;4,56
34965972;205499549;Holidu;Alcúdia;Entire rental unit;90;356;33;4,64
34967862;111695714;La Goleta Hotel De Mar And Villas;Pollença;Entire home;229;174;36;4,92
34969529;41863175;Daniel;Alcúdia;Entire rental unit;236;86;20;4,45
35571899;164336373;Lorena;Alcúdia;Entire rental unit;112;158;58;4,91
35029814;205499549;Holidu;Campos;Entire villa;216;360;22;4,95
35052463;83549890;Marga;Alcúdia;Entire rental unit;200;0;16;4,75
35085758;7761060;Rosa;Pollença;Private room in home;200;49;0;4,77
35087777;7675391;Beatriz;Campos;Entire home;500;258;13;5
35106766;235652935;Natalia;Manacor;Room in boutique hotel;230;161;3;2,67
35108152;80839530;Homerti;Búger;Entire home;212;208;31;4,45
35137293;185132540;Mallorca;Sóller;Entire rental unit;168;306;57;4,75
35139165;87798638;Bartolome;Felanitx;Entire cottage;206;261;13;5
35592731;7245955;Martina;Pollença;Entire home;118;170;47;4,6
35619945;7930322;Albert;Artà;Entire cottage;554;92;4;4,25
35624116;268012160;Marc;Santa Margalida;Entire villa;121;218;82;4,9
34974914;261020451;Rosa;Santa Margalida;Entire townhouse;151;307;39;4,72
36093923;122175936;Laura - BELVILLA;Sa Pobla;Entire villa;155;365;0;4,138333333333333
36093935;122175936;Laura - BELVILLA;Búger;Entire villa;155;365;1;3
36096906;76875955;Team FiveStarsHome;Manacor;Entire cottage;374;54;5;5
36097994;80839530;Homerti;Artà;Entire villa;638;171;1;5
36124974;15594627;Caterina;Campos;Entire home;300;71;43;4,91
36134491;205499549;Holidu;Artà;Entire home;136;363;7;4,86
35628894;98002653;Spain Villas Resort;Pollença;Entire rental unit;275;103;16;4,5
35146280;264702031;Gregori;Santanyí;Entire cottage;262;331;28;4,54
35148996;80636743;Foravila;Selva;Entire villa;327;112;0;4,659677419354837
35181913;25940527;Margarita;Santanyí;Entire chalet;282;236;14;5
35184023;16465702;Maria Teresa;Santanyí;Entire chalet;217;288;57;4,98
35186917;185821674;Jose Miguel;Santanyí;Room in boutique hotel;136;360;9;5
35193991;265001391;Alexander;Andratx;Entire villa;231;351;0;4,7317045542495
35195133;265027900;Son Pieres Nou;Llucmajor;Entire cottage;250;225;27;4,93
35219729;205499549;Holidu;Artà;Entire villa;199;362;0;4,691978021978023
35632301;65697804;Ideal Property Mallorca;Alcúdia;Entire rental unit;111;346;23;4,7
35635318;11810390;Villasmar;Campanet;Entire villa;289;83;19;4,68
35648141;210271729;Isabel;Felanitx;Entire rental unit;75;253;108;4,59
35664703;268298061;Hernando;Porreres;Entire home;170;289;43;4,91
36135327;81612614;Juan;Lloseta;Entire chalet;237;4;33;4,88
36135525;205499549;Holidu;Artà;Entire rental unit;87;365;3;3
36148036;164336373;Lorena;Alcúdia;Entire rental unit;110;178;20;4,9
36169135;205499549;Holidu;Capdepera;Entire rental unit;113;362;0;4,691978021978023
36171044;205499549;Holidu;Sóller;Entire villa;188;358;14;4,93
36185749;272023509;Maria Luisa;Muro;Entire chalet;470;145;2;4,5
36191894;192451624;Peter;Palma de Mallorca;Entire rental unit;170;157;4;4,75
36219323;164919807;Heidi;Pollença;Entire rental unit;281;364;15;4,87
36219365;9001423;Joan;Artà;Entire rental unit;138;282;38;5
35222004;264740909;Susanne;Manacor;Entire home;218;120;22;4,95
35239255;174890393;Igor;Alcúdia;Entire rental unit;350;47;14;4,71
35247362;80839530;Homerti;Santa Margalida;Entire rental unit;195;214;16;4,5
35247708;205499549;Holidu;Artà;Entire villa;323;364;1;5
35247798;2943480;Carlos Alberto;Santa Margalida;Entire home;100;230;88;4,83
35250651;245708611;YourHouse;Capdepera;Entire home;306;287;18;4,78
35254108;205499549;Holidu;Capdepera;Entire villa;423;364;11;4,91
35254962;205499549;Holidu;Pollença;Entire home;118;364;7;3,29
35694545;3296019;Yairo Gabriel;Manacor;Entire home;370;166;0;4,698181818181818
35698355;80636743;Foravila;Inca;Entire villa;391;197;2;5
35698627;205499549;Holidu;Pollença;Entire rental unit;181;316;27;4,85
35707879;156144596;Mallorca Villa Selection;Son Servera;Entire villa;214;95;6;4,5
35727080;81580920;PlanetVillas Vacaciones;Felanitx;Entire home;540;138;0;4,668166666666667
35733345;1370434;Rainer;Campos;Entire home;272;258;0;4,89
35739355;268835995;Ignacio;Palma de Mallorca;Entire rental unit;200;62;8;5
35255365;205499549;Holidu;Santanyí;Entire home;248;360;14;4,71
35279003;240877724;Jan;Son Servera;Entire rental unit;98;306;49;4,67
35297492;265749423;Antoni;Manacor;Private room in cottage;26;156;58;4,9
35299249;890245;Karen;Pollença;Entire rental unit;179;306;20;4,8
35303818;101357261;Nacho;Santa Margalida;Entire rental unit;120;214;19;4,79
35304736;255344024;Jose;Llucmajor;Entire home;88;352;30;4,93
35323793;265964592;Jaime;Palma de Mallorca;Entire villa;140;224;2;5
35328672;266124125;Kírian;Felanitx;Entire home;241;0;30;4,7
35333816;266019142;Finca Son Brondo;Valldemossa;Entire home;374;0;3;5
36223885;14748062;Borja;Santa Margalida;Entire villa;149;365;50;4,88
36225950;5767743;Paulo;Santanyí;Entire rental unit;150;200;92;4,85
36228693;1329708;Mariana;Alcúdia;Entire rental unit;116;314;18;4,61
36248381;84737410;Kati;Palma de Mallorca;Entire rental unit;50;21;79;4,48
36251350;43527513;Raul;Palma de Mallorca;Private room in home;267;54;29;4,38
36258084;272692479;Xisca;Santa Margalida;Entire cottage;115;240;113;4,88
36303285;273015835;Juan Pedro;Palma de Mallorca;Entire rental unit;140;0;159;4,79
36304218;34534600;Apolonia;Palma de Mallorca;Entire rental unit;45;211;8;5
36326284;273196696;Margalida;Santanyí;Entire home;217;348;0;4,623030499428767
35778509;219466388;Mallorcalidad By Alicia Perrotte;Alcúdia;Entire home;400;213;0;4,9125
35786352;11810390;Villasmar;Selva;Entire villa;148;163;9;4,89
35787568;33577353;Karin Maria;Pollença;Entire home;229;0;4;5
35828571;67766167;Sina;Santanyí;Entire villa;217;236;8;5
36329576;277395593;Alberto;Santanyí;Entire condo;250;133;38;4,55
36333709;136941003;Jaime;Calvià;Entire home;202;10;35;5
36334767;80636743;Foravila;Campanet;Entire villa;265;329;2;4
36336922;273259309;Gabi;Ses Salines;Entire rental unit;159;271;7;4,86
36339069;205499549;Holidu;Felanitx;Entire rental unit;148;364;2;4,5
36351121;94296114;Yeray;Llucmajor;Boat;237;365;0;4,701822072906424
36361542;85302415;Vince;Palma de Mallorca;Private room in rental unit;58;179;34;4,76
36372908;9513801;Holly;Sóller;Entire townhouse;550;38;3;4,67
36374000;205499549;Holidu;Búger;Entire villa;385;358;3;5
35336217;5069309;Simone;Capdepera;Entire rental unit;125;168;12;4,67
35339883;251974906;David;Pollença;Entire villa;283;340;43;4,44
35342101;133518187;Jasmina;Santanyí;Entire rental unit;134;157;8;4,75
35360339;80839530;Homerti;Campos;Entire villa;301;189;9;4,22
35360350;80839530;Homerti;Campanet;Entire villa;394;320;4;3,75
35360353;80839530;Homerti;Sa Pobla;Entire villa;340;298;5;4,8
35365810;245708611;YourHouse;Santa Margalida;Entire rental unit;55;193;30;4,3
35831982;104655996;Cristina;Alcúdia;Entire rental unit;133;214;21;4,52
35855452;284425393;Joan;Calvià;Entire villa;202;209;42;4,98
35858581;205499549;Holidu;Sóller;Entire rental unit;121;364;48;4,27
35369732;251974906;David;Pollença;Entire home;250;298;46;4,63
35394757;130722130;Fincas;Llucmajor;Entire home;58;358;39;4,69
35399762;266463891;Maria Luisa;Alcúdia;Entire villa;400;115;8;4,5
35401962;87670784;Jörg;Búger;Private room in villa;79;362;44;4,55
35405367;116354080;Cosme;Capdepera;Entire home;153;189;28;4,54
35413751;205499549;Holidu;Son Servera;Entire villa;235;364;1;5
35440473;131594018;Mallorca Holiday Properties;Alcúdia;Entire rental unit;201;153;15;5
35440637;5372413;Estalella S.L.;Llucmajor;Entire home;210;320;4;4
35859471;65949984;Bauló Mar;Santa Margalida;Entire condo;177;0;11;4,64
35861002;3296019;Yairo Gabriel;Inca;Entire home;225;348;0;4,698181818181818
35861358;86048157;Nord Villas;Pollença;Entire home;190;160;25;4,88
36374701;5894179;Laura;Llucmajor;Entire home;350;312;57;4,96
36398737;71511300;Silvia;Campos;Entire cottage;295;180;0;4,84
36399537;8864750;Illa Rentals Balearic;Manacor;Entire townhouse;141;228;8;5
36410306;205499549;Holidu;Campos;Entire home;164;357;2;4,5
36410710;205499549;Holidu;Llucmajor;Entire villa;220;354;57;4,81
36420505;173406079;Serra;Pollença;Entire rental unit;175;17;7;4,14
36445974;10177673;Marina;Inca;Entire townhouse;139;44;164;4,82
36448592;173406079;Serra;Mancor de la Vall;Entire chalet;247;300;24;4,96
36459683;21442209;Nicolas;Montuïri;Entire villa;185;263;88;4,67
35861489;269738865;Lukas;Manacor;Entire home;135;364;21;4,81
35864720;26378431;Bernardo;Mancor de la Vall;Entire villa;290;26;26;4,96
35864768;80839530;Homerti;Alcúdia;Entire rental unit;244;101;10;4,8
35864814;80839530;Homerti;Algaida;Entire villa;325;161;64;4,83
35865174;205499549;Holidu;Campos;Entire villa;266;364;16;4,69
35869533;183517149;Chris;Ariany;Entire villa;186;155;0;4,071428571428571
35874284;9914537;Tomas;Llucmajor;Entire villa;170;169;24;4,96
35875173;5767743;Paulo;Santanyí;Entire rental unit;90;186;92;4,9
35886509;80839530;Homerti;Lloret de Vistalegre;Entire villa;458;233;0;4,54368580060423
35888258;146863864;Beach And Mountain;Sóller;Entire rental unit;72;242;184;4,48
35443543;80839530;Homerti;Felanitx;Entire rental unit;398;246;21;5
35443553;80839530;Homerti;Felanitx;Entire rental unit;301;151;17;4,06
35453086;53118941;Maria Del Mar;Alcúdia;Entire rental unit;117;328;110;4,77
35455223;124285620;Mercedes;Ses Salines;Entire rental unit;85;241;84;4,83
35460300;79226125;Carlos;Campos;Entire rental unit;435;206;21;4,86
35462790;266806461;Markus;Son Servera;Entire rental unit;95;230;43;4,72
35482411;4645996;Svitlana;Manacor;Entire cottage;195;341;4;5
35523899;19883732;Jose Y Rosa;Alcúdia;Entire rental unit;40;329;219;4,58
35893031;70454632;The Best Villas Pollensa S.L.;Pollença;Entire villa;122;140;7;4,71
36498730;173328477;Gemma;Inca;Entire villa;413;318;0;4,616285714285714
36499852;134700890;Angela;Palma de Mallorca;Entire rental unit;83;299;94;4,76
36511936;228504036;Antonia;Pollença;Entire villa;222;43;81;4,98
36519276;130722130;Fincas;Son Servera;Entire rental unit;80;9;51;4,78
36519290;130722130;Fincas;Son Servera;Entire rental unit;79;292;42;4,81
36570796;274918748;Anne;Santa Margalida;Entire townhouse;91;126;46;4,98
36581266;65697804;Ideal Property Mallorca;Alcúdia;Entire rental unit;126;209;5;5
36587520;81580920;PlanetVillas Vacaciones;Santa Margalida;Entire rental unit;175;357;0;4,668166666666667
36587745;6089282;Mickey;Llucmajor;Entire villa;477;195;26;4,69
35895152;268358270;Inverhostal Rentals;Pollença;Entire rental unit;181;249;47;4,62
35897304;3296019;Yairo Gabriel;Alcúdia;Entire rental unit;185;226;0;4,698181818181818
35901083;270009526;David;Capdepera;Entire rental unit;67;174;32;4,97
35901801;270009526;David;Son Servera;Entire rental unit;63;58;28;5
35905963;104655996;Cristina;Llubí;Entire home;124;326;52;4,48
35526615;160093761;Luis;Alcúdia;Entire condo;44;339;107;4,91
35536038;231092855;Denise Mallorca Now;Son Servera;Entire rental unit;66;75;23;4,91
35536688;231092855;Denise Mallorca Now;Son Servera;Entire rental unit;63;72;36;5
36806611;276486220;Yurema;Pollença;Private room in home;300;11;59;4,85
36820018;245708611;YourHouse;Muro;Entire home;213;0;4;4,5
36823085;80839530;Homerti;Artà;Entire villa;366;200;4;4,25
36824961;80636743;Foravila;Selva;Entire cottage;241;133;4;5
36834237;156144596;Mallorca Villa Selection;Pollença;Entire rental unit;90;222;32;4,66
35923134;27102715;Claudio;Palma de Mallorca;Entire rental unit;109;335;220;4,8
36589654;167527250;Gabi;Llucmajor;Entire villa;537;136;8;4,13
36590585;205499549;Holidu;Santanyí;Entire villa;247;328;8;4,5
36610834;22729017;Michelle;Palma de Mallorca;Entire villa;438;198;88;4,89
36619501;63843519;Maria;Capdepera;Entire rental unit;249;365;2;5
36620492;249824473;Paula Soledad;Artà;Entire home;178;242;9;4,89
